Date,Region,Product,Units_Sold,Price_Point,Revenue,Competitor_Price,Weather,Promotion_Active
2023-10-08,West Delhi,Chocolate Fusion Samosa,10,45,450,49.13,Clear,False
2023-10-08,Noida,Classic Potato Samosa,143,15,2145,17.96,Clear,False
2023-10-08,Noida,Paneer Tikka Samosa,118,25,2950,23.45,Clear,False
2023-10-08,Noida,Spicy Chicken Samosa,92,30,2760,30.83,Rainy,False
2023-10-08,Noida,Chocolate Fusion Samosa,33,45,1485,40.33,Clear,False
2023-10-08,Gurugram,Classic Potato Samosa,225,15,3375,12.3,Clear,True
2023-10-08,Gurugram,Paneer Tikka Samosa,113,25,2825,20.14,Rainy,False
2023-10-08,Gurugram,Spicy Chicken Samosa,180,30,5400,25.54,Clear,False
2023-10-08,Gurugram,Chocolate Fusion Samosa,25,45,1125,45.52,Clear,False
2023-10-09,South Delhi,Classic Potato Samosa,132,15,1980,16.88,Rainy,False
2023-10-09,South Delhi,Paneer Tikka Samosa,158,25,3950,25.57,Rainy,True
2023-10-09,South Delhi,Spicy Chicken Samosa,70,30,2100,32.48,Clear,False
2023-10-09,South Delhi,Chocolate Fusion Samosa,32,45,1440,44.07,Clear,False
2023-10-09,North Delhi,Classic Potato Samosa,194,15,2910,10.19,Rainy,False
2023-10-09,North Delhi,Paneer Tikka Samosa,147,25,3675,24.55,Clear,False
2023-10-09,North Delhi,Spicy Chicken Samosa,125,30,3750,26.69,Rainy,False
2023-10-09,North Delhi,Chocolate Fusion Samosa,40,45,1800,40.68,Rainy,False
2023-10-09,West Delhi,Classic Potato Samosa,148,15,2220,14.63,Rainy,False
2023-10-09,West Delhi,Paneer Tikka Samosa,146,25,3650,29.23,Clear,False
2023-10-09,West Delhi,Spicy Chicken Samosa,88,30,2640,30.81,Clear,False
2023-10-09,West Delhi,Chocolate Fusion Samosa,25,45,1125,45.74,Clear,False
2023-10-09,Noida,Classic Potato Samosa,148,15,2220,17.43,Clear,False
2023-10-09,Noida,Paneer Tikka Samosa,82,25,2050,25.23,Rainy,False
2023-10-09,Noida,Spicy Chicken Samosa,85,30,2550,28.07,Clear,False
2023-10-09,Noida,Chocolate Fusion Samosa,11,45,495,40.94,Clear,False
2023-10-09,Gurugram,Classic Potato Samosa,96,15,1440,15.62,Rainy,False
2023-10-09,Gurugram,Paneer Tikka Samosa,116,25,2900,23.47,Rainy,False
2023-10-09,Gurugram,Spicy Chicken Samosa,84,30,2520,33.03,Clear,False
2023-10-09,Gurugram,Chocolate Fusion Samosa,10,45,450,49.97,Clear,False
2023-10-10,South Delhi,Classic Potato Samosa,123,15,1845,14.25,Clear,False
2023-10-10,South Delhi,Paneer Tikka Samosa,160,25,4000,27.79,Clear,False
2023-10-10,South Delhi,Spicy Chicken Samosa,132,30,3960,29.1,Clear,False
2023-10-10,South Delhi,Chocolate Fusion Samosa,9,45,405,43.59,Clear,False
2023-10-10,North Delhi,Classic Potato Samosa,80,15,1200,18.05,Clear,False
2023-10-10,North Delhi,Paneer Tikka Samosa,233,25,5825,21.67,Rainy,True
2023-10-10,North Delhi,Spicy Chicken Samosa,126,30,3780,34.63,Clear,False
2023-10-10,North Delhi,Chocolate Fusion Samosa,6,45,270,42.33,Clear,False
2023-10-10,West Delhi,Classic Potato Samosa,143,15,2145,11.04,Clear,False
2023-10-10,West Delhi,Paneer Tikka Samosa,64,25,1600,21.34,Clear,False
2023-10-10,West Delhi,Spicy Chicken Samosa,98,30,2940,34.23,Clear,False
2023-10-10,West Delhi,Chocolate Fusion Samosa,27,45,1215,48.5,Clear,False
2023-10-10,Noida,Classic Potato Samosa,74,15,1110,12.13,Rainy,False
2023-10-10,Noida,Paneer Tikka Samosa,61,25,1525,20.66,Clear,False
2023-10-10,Noida,Spicy Chicken Samosa,150,30,4500,28.68,Clear,True
2023-10-10,Noida,Chocolate Fusion Samosa,14,45,630,49.94,Clear,False
2023-10-10,Gurugram,Classic Potato Samosa,70,15,1050,19.37,Clear,False
2023-10-10,Gurugram,Paneer Tikka Samosa,113,25,2825,27.41,Clear,False
2023-10-10,Gurugram,Spicy Chicken Samosa,97,30,2910,32.55,Clear,False
2023-10-10,Gurugram,Chocolate Fusion Samosa,17,45,765,48.9,Clear,False
2023-10-11,South Delhi,Classic Potato Samosa,125,15,1875,13.13,Rainy,False
2023-10-11,South Delhi,Paneer Tikka Samosa,126,25,3150,21.13,Clear,False
2023-10-11,South Delhi,Spicy Chicken Samosa,122,30,3660,31.91,Rainy,False
2023-10-11,South Delhi,Chocolate Fusion Samosa,12,45,540,43.15,Clear,False
2023-10-11,North Delhi,Classic Potato Samosa,80,15,1200,14.82,Clear,False
2023-10-11,North Delhi,Paneer Tikka Samosa,105,25,2625,28.63,Clear,False
2023-10-11,North Delhi,Spicy Chicken Samosa,201,30,6030,32.66,Clear,True
2023-10-11,North Delhi,Chocolate Fusion Samosa,15,45,675,42.08,Clear,False
2023-10-11,West Delhi,Classic Potato Samosa,119,15,1785,13.94,Clear,False
2023-10-11,West Delhi,Paneer Tikka Samosa,129,25,3225,26.22,Clear,False
2023-10-11,West Delhi,Spicy Chicken Samosa,86,30,2580,25.39,Clear,False
2023-10-11,West Delhi,Chocolate Fusion Samosa,19,45,855,44.89,Clear,False
2023-10-11,Noida,Classic Potato Samosa,107,15,1605,18.0,Rainy,False
2023-10-11,Noida,Paneer Tikka Samosa,125,25,3125,25.44,Rainy,False
2023-10-11,Noida,Spicy Chicken Samosa,74,30,2220,27.57,Clear,False
2023-10-11,Noida,Chocolate Fusion Samosa,6,45,270,43.22,Clear,False
2023-10-11,Gurugram,Classic Potato Samosa,76,15,1140,13.0,Clear,False
2023-10-11,Gurugram,Paneer Tikka Samosa,142,25,3550,21.39,Clear,False
2023-10-11,Gurugram,Spicy Chicken Samosa,76,30,2280,31.24,Clear,False
2023-10-11,Gurugram,Chocolate Fusion Samosa,11,45,495,41.03,Clear,False
2023-10-12,South Delhi,Classic Potato Samosa,220,15,3300,16.1,Rainy,False
2023-10-12,South Delhi,Paneer Tikka Samosa,102,25,2550,27.7,Clear,False
2023-10-12,South Delhi,Spicy Chicken Samosa,117,30,3510,26.84,Clear,True
2023-10-12,South Delhi,Chocolate Fusion Samosa,14,45,630,46.31,Clear,False
2023-10-12,North Delhi,Classic Potato Samosa,54,15,810,18.15,Clear,False
2023-10-12,North Delhi,Paneer Tikka Samosa,61,25,1525,25.54,Clear,False
2023-10-12,North Delhi,Spicy Chicken Samosa,129,30,3870,33.72,Clear,False
2023-10-12,North Delhi,Chocolate Fusion Samosa,14,45,630,48.67,Rainy,False
2023-10-12,West Delhi,Classic Potato Samosa,139,15,2085,18.38,Clear,False
2023-10-12,West Delhi,Paneer Tikka Samosa,77,25,1925,23.37,Clear,False
2023-10-12,West Delhi,Spicy Chicken Samosa,100,30,3000,25.88,Rainy,False
2023-10-12,West Delhi,Chocolate Fusion Samosa,17,45,765,48.97,Clear,False
2023-10-12,Noida,Classic Potato Samosa,99,15,1485,10.96,Clear,False
2023-10-12,Noida,Paneer Tikka Samosa,138,25,3450,22.97,Clear,False
2023-10-12,Noida,Spicy Chicken Samosa,204,30,6120,33.68,Rainy,False
2023-10-12,Noida,Chocolate Fusion Samosa,29,45,1305,47.31,Rainy,True
2023-10-12,Gurugram,Classic Potato Samosa,87,15,1305,16.4,Clear,False
2023-10-12,Gurugram,Paneer Tikka Samosa,122,25,3050,28.8,Clear,False
2023-10-12,Gurugram,Spicy Chicken Samosa,157,30,4710,27.37,Clear,True
2023-10-12,Gurugram,Chocolate Fusion Samosa,39,45,1755,48.47,Rainy,False
2023-10-13,South Delhi,Classic Potato Samosa,158,15,2370,14.42,Clear,False
2023-10-13,South Delhi,Paneer Tikka Samosa,85,25,2125,22.19,Clear,False
2023-10-13,South Delhi,Spicy Chicken Samosa,75,30,2250,27.05,Clear,False
2023-10-13,South Delhi,Chocolate Fusion Samosa,6,45,270,47.5,Clear,False
2023-10-13,North Delhi,Classic Potato Samosa,105,15,1575,10.59,Clear,False
2023-10-13,North Delhi,Paneer Tikka Samosa,306,25,7650,21.85,Rainy,True
2023-10-13,North Delhi,Spicy Chicken Samosa,65,30,1950,31.05,Clear,False
2023-10-13,North Delhi,Chocolate Fusion Samosa,30,45,1350,42.33,Clear,True
2023-10-13,West Delhi,Classic Potato Samosa,62,15,930,18.33,Clear,False
2023-10-13,West Delhi,Paneer Tikka Samosa,89,25,2225,20.13,Clear,False
2023-10-13,West Delhi,Spicy Chicken Samosa,122,30,3660,31.4,Clear,False
2023-10-13,West Delhi,Chocolate Fusion Samosa,18,45,810,48.24,Rainy,False
2023-10-13,Noida,Classic Potato Samosa,65,15,975,19.71,Clear,False
2023-10-13,Noida,Paneer Tikka Samosa,53,25,1325,20.18,Clear,False
2023-10-13,Noida,Spicy Chicken Samosa,144,30,4320,34.12,Rainy,False
2023-10-13,Noida,Chocolate Fusion Samosa,8,45,360,49.01,Clear,False
2023-10-13,Gurugram,Classic Potato Samosa,89,15,1335,17.25,Clear,False
2023-10-13,Gurugram,Paneer Tikka Samosa,93,25,2325,20.47,Rainy,False
2023-10-13,Gurugram,Spicy Chicken Samosa,233,30,6990,26.81,Rainy,True
2023-10-13,Gurugram,Chocolate Fusion Samosa,13,45,585,44.59,Clear,False
2023-10-14,South Delhi,Classic Potato Samosa,85,15,1275,15.06,Clear,False
2023-10-14,South Delhi,Paneer Tikka Samosa,81,25,2025,24.36,Clear,False
2023-10-14,South Delhi,Spicy Chicken Samosa,149,30,4470,29.72,Rainy,False
2023-10-14,South Delhi,Chocolate Fusion Samosa,7,45,315,43.31,Clear,False
2023-10-14,North Delhi,Classic Potato Samosa,116,15,1740,13.98,Clear,False
2023-10-14,North Delhi,Paneer Tikka Samosa,158,25,3950,25.52,Clear,False
2023-10-14,North Delhi,Spicy Chicken Samosa,68,30,2040,31.36,Clear,False
2023-10-14,North Delhi,Chocolate Fusion Samosa,8,45,360,49.92,Clear,False
2023-10-14,West Delhi,Classic Potato Samosa,112,15,1680,13.68,Clear,False
2023-10-14,West Delhi,Paneer Tikka Samosa,87,25,2175,22.39,Rainy,False
2023-10-14,West Delhi,Spicy Chicken Samosa,122,30,3660,28.92,Rainy,False
2023-10-14,West Delhi,Chocolate Fusion Samosa,6,45,270,49.78,Clear,False
2023-10-14,Noida,Classic Potato Samosa,62,15,930,14.94,Clear,False
2023-10-14,Noida,Paneer Tikka Samosa,88,25,2200,22.16,Clear,False
2023-10-14,Noida,Spicy Chicken Samosa,87,30,2610,32.48,Clear,False
2023-10-14,Noida,Chocolate Fusion Samosa,12,45,540,44.21,Clear,False
2023-10-14,Gurugram,Classic Potato Samosa,105,15,1575,19.11,Clear,False
2023-10-14,Gurugram,Paneer Tikka Samosa,178,25,4450,24.19,Clear,False
2023-10-14,Gurugram,Spicy Chicken Samosa,138,30,4140,28.87,Clear,False
2023-10-14,Gurugram,Chocolate Fusion Samosa,28,45,1260,46.66,Clear,False
2023-10-15,South Delhi,Classic Potato Samosa,82,15,1230,15.98,Clear,False
2023-10-15,South Delhi,Paneer Tikka Samosa,168,25,4200,23.37,Clear,False
2023-10-15,South Delhi,Spicy Chicken Samosa,207,30,6210,28.14,Clear,False
2023-10-15,South Delhi,Chocolate Fusion Samosa,31,45,1395,42.27,Clear,False
2023-10-15,North Delhi,Classic Potato Samosa,95,15,1425,14.05,Clear,False
2023-10-15,North Delhi,Paneer Tikka Samosa,176,25,4400,29.99,Clear,False
2023-10-15,North Delhi,Spicy Chicken Samosa,106,30,3180,33.47,Clear,False
2023-10-15,North Delhi,Chocolate Fusion Samosa,17,45,765,42.34,Clear,False
2023-10-15,West Delhi,Classic Potato Samosa,130,15,1950,12.46,Clear,False
2023-10-15,West Delhi,Paneer Tikka Samosa,152,25,3800,23.01,Clear,False
2023-10-15,West Delhi,Spicy Chicken Samosa,165,30,4950,31.64,Clear,False
2023-10-15,West Delhi,Chocolate Fusion Samosa,28,45,1260,48.28,Clear,False
2023-10-15,Noida,Classic Potato Samosa,136,15,2040,17.82,Clear,False
2023-10-15,Noida,Paneer Tikka Samosa,180,25,4500,20.59,Clear,False
2023-10-15,Noida,Spicy Chicken Samosa,141,30,4230,27.9,Clear,False
2023-10-15,Noida,Chocolate Fusion Samosa,35,45,1575,43.89,Rainy,False
2023-10-15,Gurugram,Classic Potato Samosa,175,15,2625,11.12,Clear,False
2023-10-15,Gurugram,Paneer Tikka Samosa,91,25,2275,29.26,Clear,False
2023-10-15,Gurugram,Spicy Chicken Samosa,103,30,3090,29.27,Clear,True
2023-10-15,Gurugram,Chocolate Fusion Samosa,21,45,945,46.99,Clear,False
2023-10-16,South Delhi,Classic Potato Samosa,159,15,2385,14.69,Clear,False
2023-10-16,South Delhi,Paneer Tikka Samosa,122,25,3050,29.62,Clear,False
2023-10-16,South Delhi,Spicy Chicken Samosa,63,30,1890,25.26,Clear,False
2023-10-16,South Delhi,Chocolate Fusion Samosa,19,45,855,43.12,Clear,False
2023-10-16,North Delhi,Classic Potato Samosa,170,15,2550,11.81,Rainy,False
2023-10-16,North Delhi,Paneer Tikka Samosa,84,25,2100,25.94,Clear,False
2023-10-16,North Delhi,Spicy Chicken Samosa,73,30,2190,25.73,Clear,False
2023-10-16,North Delhi,Chocolate Fusion Samosa,37,45,1665,45.06,Rainy,False
2023-10-16,West Delhi,Classic Potato Samosa,139,15,2085,19.5,Clear,False
2023-10-16,West Delhi,Paneer Tikka Samosa,105,25,2625,23.42,Clear,False
2023-10-16,West Delhi,Spicy Chicken Samosa,99,30,2970,27.43,Clear,True
2023-10-16,West Delhi,Chocolate Fusion Samosa,27,45,1215,47.31,Clear,False
2023-10-16,Noida,Classic Potato Samosa,98,15,1470,18.45,Clear,False
2023-10-16,Noida,Paneer Tikka Samosa,88,25,2200,20.75,Clear,False
2023-10-16,Noida,Spicy Chicken Samosa,98,30,2940,25.9,Clear,False
2023-10-16,Noida,Chocolate Fusion Samosa,11,45,495,48.86,Clear,False
2023-10-16,Gurugram,Classic Potato Samosa,198,15,2970,19.21,Clear,True
2023-10-16,Gurugram,Paneer Tikka Samosa,122,25,3050,26.15,Clear,False
2023-10-16,Gurugram,Spicy Chicken Samosa,165,30,4950,32.72,Rainy,False
2023-10-16,Gurugram,Chocolate Fusion Samosa,18,45,810,49.32,Clear,False
2023-10-17,South Delhi,Classic Potato Samosa,66,15,990,15.61,Clear,False
2023-10-17,South Delhi,Paneer Tikka Samosa,151,25,3775,25.94,Clear,False
2023-10-17,South Delhi,Spicy Chicken Samosa,109,30,3270,31.82,Rainy,False
2023-10-17,South Delhi,Chocolate Fusion Samosa,16,45,720,44.29,Clear,True
2023-10-17,North Delhi,Classic Potato Samosa,72,15,1080,11.17,Clear,False
2023-10-17,North Delhi,Paneer Tikka Samosa,135,25,3375,29.17,Clear,False
2023-10-17,North Delhi,Spicy Chicken Samosa,137,30,4110,34.7,Clear,False
2023-10-17,North Delhi,Chocolate Fusion Samosa,14,45,630,42.46,Clear,False
2023-10-17,West Delhi,Classic Potato Samosa,162,15,2430,19.27,Rainy,False
2023-10-17,West Delhi,Paneer Tikka Samosa,81,25,2025,22.92,Clear,False
2023-10-17,West Delhi,Spicy Chicken Samosa,109,30,3270,28.02,Clear,False
2023-10-17,West Delhi,Chocolate Fusion Samosa,7,45,315,44.14,Clear,False
2023-10-17,Noida,Classic Potato Samosa,96,15,1440,11.81,Rainy,False
2023-10-17,Noida,Paneer Tikka Samosa,103,25,2575,23.75,Clear,False
2023-10-17,Noida,Spicy Chicken Samosa,111,30,3330,32.83,Clear,False
2023-10-17,Noida,Chocolate Fusion Samosa,25,45,1125,49.07,Clear,False
2023-10-17,Gurugram,Classic Potato Samosa,133,15,1995,13.32,Clear,False
2023-10-17,Gurugram,Paneer Tikka Samosa,52,25,1300,23.74,Clear,False
2023-10-17,Gurugram,Spicy Chicken Samosa,129,30,3870,30.21,Clear,False
2023-10-17,Gurugram,Chocolate Fusion Samosa,19,45,855,45.75,Clear,False
2023-10-18,South Delhi,Classic Potato Samosa,115,15,1725,15.2,Clear,False
2023-10-18,South Delhi,Paneer Tikka Samosa,115,25,2875,20.55,Rainy,False
2023-10-18,South Delhi,Spicy Chicken Samosa,90,30,2700,30.57,Clear,False
2023-10-18,South Delhi,Chocolate Fusion Samosa,18,45,810,48.69,Clear,True
2023-10-18,North Delhi,Classic Potato Samosa,62,15,930,16.35,Clear,False
2023-10-18,North Delhi,Paneer Tikka Samosa,113,25,2825,21.44,Clear,False
2023-10-18,North Delhi,Spicy Chicken Samosa,89,30,2670,29.88,Clear,False
2023-10-18,North Delhi,Chocolate Fusion Samosa,8,45,360,49.16,Clear,False
2023-10-18,West Delhi,Classic Potato Samosa,71,15,1065,19.2,Clear,False
2023-10-18,West Delhi,Paneer Tikka Samosa,204,25,5100,24.65,Rainy,False
2023-10-18,West Delhi,Spicy Chicken Samosa,128,30,3840,32.18,Clear,False
2023-10-18,West Delhi,Chocolate Fusion Samosa,35,45,1575,49.21,Rainy,False
2023-10-18,Noida,Classic Potato Samosa,95,15,1425,11.99,Rainy,False
2023-10-18,Noida,Paneer Tikka Samosa,66,25,1650,23.79,Clear,False
2023-10-18,Noida,Spicy Chicken Samosa,98,30,2940,28.38,Rainy,False
2023-10-18,Noida,Chocolate Fusion Samosa,8,45,360,43.5,Clear,False
2023-10-18,Gurugram,Classic Potato Samosa,110,15,1650,19.11,Clear,False
2023-10-18,Gurugram,Paneer Tikka Samosa,204,25,5100,29.99,Rainy,False
2023-10-18,Gurugram,Spicy Chicken Samosa,97,30,2910,33.62,Clear,False
2023-10-18,Gurugram,Chocolate Fusion Samosa,40,45,1800,48.0,Rainy,False
2023-10-19,South Delhi,Classic Potato Samosa,196,15,2940,11.29,Rainy,False
2023-10-19,South Delhi,Paneer Tikka Samosa,115,25,2875,28.58,Clear,False
2023-10-19,South Delhi,Spicy Chicken Samosa,139,30,4170,26.71,Clear,False
2023-10-19,South Delhi,Chocolate Fusion Samosa,16,45,720,48.03,Clear,True
2023-10-19,North Delhi,Classic Potato Samosa,174,15,2610,14.95,Rainy,True
2023-10-19,North Delhi,Paneer Tikka Samosa,216,25,5400,28.37,Rainy,True
2023-10-19,North Delhi,Spicy Chicken Samosa,178,30,5340,32.68,Clear,True
2023-10-19,North Delhi,Chocolate Fusion Samosa,18,45,810,45.01,Rainy,False
2023-10-19,West Delhi,Classic Potato Samosa,100,15,1500,11.32,Rainy,False
2023-10-19,West Delhi,Paneer Tikka Samosa,162,25,4050,24.1,Rainy,False
2023-10-19,West Delhi,Spicy Chicken Samosa,106,30,3180,30.09,Rainy,False
2023-10-19,West Delhi,Chocolate Fusion Samosa,15,45,675,47.04,Clear,False
2023-10-19,Noida,Classic Potato Samosa,51,15,765,14.55,Clear,False
2023-10-19,Noida,Paneer Tikka Samosa,191,25,4775,24.1,Rainy,False
2023-10-19,Noida,Spicy Chicken Samosa,103,30,3090,32.23,Clear,True
2023-10-19,Noida,Chocolate Fusion Samosa,17,45,765,43.96,Clear,False
2023-10-19,Gurugram,Classic Potato Samosa,122,15,1830,12.02,Clear,False
2023-10-19,Gurugram,Paneer Tikka Samosa,76,25,1900,29.13,Clear,False
2023-10-19,Gurugram,Spicy Chicken Samosa,128,30,3840,29.89,Clear,False
2023-10-19,Gurugram,Chocolate Fusion Samosa,14,45,630,46.41,Clear,False
2023-10-20,South Delhi,Classic Potato Samosa,206,15,3090,13.29,Rainy,False
2023-10-20,South Delhi,Paneer Tikka Samosa,181,25,4525,23.4,Clear,True
2023-10-20,South Delhi,Spicy Chicken Samosa,90,30,2700,29.07,Clear,False
2023-10-20,South Delhi,Chocolate Fusion Samosa,30,45,1350,42.48,Clear,True
2023-10-20,North Delhi,Classic Potato Samosa,73,15,1095,12.3,Clear,False
2023-10-20,North Delhi,Paneer Tikka Samosa,52,25,1300,24.42,Clear,False
2023-10-20,North Delhi,Spicy Chicken Samosa,148,30,4440,33.36,Clear,False
2023-10-20,North Delhi,Chocolate Fusion Samosa,13,45,585,42.79,Clear,False
2023-10-20,West Delhi,Classic Potato Samosa,135,15,2025,13.03,Clear,False
2023-10-20,West Delhi,Paneer Tikka Samosa,54,25,1350,28.8,Clear,False
2023-10-20,West Delhi,Spicy Chicken Samosa,159,30,4770,26.97,Clear,True
2023-10-20,West Delhi,Chocolate Fusion Samosa,9,45,405,40.55,Clear,False
2023-10-20,Noida,Classic Potato Samosa,198,15,2970,10.14,Rainy,False
2023-10-20,Noida,Paneer Tikka Samosa,93,25,2325,21.17,Clear,False
2023-10-20,Noida,Spicy Chicken Samosa,96,30,2880,32.16,Clear,False
2023-10-20,Noida,Chocolate Fusion Samosa,19,45,855,42.04,Clear,False
2023-10-20,Gurugram,Classic Potato Samosa,133,15,1995,15.41,Clear,False
2023-10-20,Gurugram,Paneer Tikka Samosa,100,25,2500,27.85,Clear,True
2023-10-20,Gurugram,Spicy Chicken Samosa,143,30,4290,31.37,Clear,False
2023-10-20,Gurugram,Chocolate Fusion Samosa,31,45,1395,46.15,Clear,True
2023-10-21,South Delhi,Classic Potato Samosa,207,15,3105,15.19,Clear,False
2023-10-21,South Delhi,Paneer Tikka Samosa,124,25,3100,27.63,Clear,False
2023-10-21,South Delhi,Spicy Chicken Samosa,352,30,10560,25.98,Rainy,True
2023-10-21,South Delhi,Chocolate Fusion Samosa,31,45,1395,48.13,Clear,False
2023-10-21,North Delhi,Classic Potato Samosa,126,15,1890,19.23,Clear,False
2023-10-21,North Delhi,Paneer Tikka Samosa,171,25,4275,27.92,Clear,False
2023-10-21,North Delhi,Spicy Chicken Samosa,157,30,4710,31.81,Rainy,False
2023-10-21,North Delhi,Chocolate Fusion Samosa,22,45,990,43.12,Clear,False
2023-10-21,West Delhi,Classic Potato Samosa,105,15,1575,17.54,Clear,False
2023-10-21,West Delhi,Paneer Tikka Samosa,113,25,2825,28.42,Clear,False
2023-10-21,West Delhi,Spicy Chicken Samosa,133,30,3990,32.37,Clear,True
2023-10-21,West Delhi,Chocolate Fusion Samosa,20,45,900,41.78,Clear,False
2023-10-21,Noida,Classic Potato Samosa,91,15,1365,13.69,Clear,False
2023-10-21,Noida,Paneer Tikka Samosa,156,25,3900,28.41,Clear,False
2023-10-21,Noida,Spicy Chicken Samosa,93,30,2790,31.46,Clear,False
2023-10-21,Noida,Chocolate Fusion Samosa,15,45,675,46.22,Rainy,False
2023-10-21,Gurugram,Classic Potato Samosa,140,15,2100,18.09,Clear,False
2023-10-21,Gurugram,Paneer Tikka Samosa,155,25,3875,22.84,Clear,False
2023-10-21,Gurugram,Spicy Chicken Samosa,145,30,4350,30.65,Clear,False
2023-10-21,Gurugram,Chocolate Fusion Samosa,18,45,810,49.0,Clear,False
2023-10-22,South Delhi,Classic Potato Samosa,111,15,1665,17.71,Clear,False
2023-10-22,South Delhi,Paneer Tikka Samosa,130,25,3250,24.36,Clear,False
2023-10-22,South Delhi,Spicy Chicken Samosa,109,30,3270,28.95,Clear,False
2023-10-22,South Delhi,Chocolate Fusion Samosa,9,45,405,40.23,Clear,False
2023-10-22,North Delhi,Classic Potato Samosa,198,15,2970,11.59,Clear,True
2023-10-22,North Delhi,Paneer Tikka Samosa,234,25,5850,28.95,Rainy,False
2023-10-22,North Delhi,Spicy Chicken Samosa,167,30,5010,29.38,Clear,False
2023-10-22,North Delhi,Chocolate Fusion Samosa,46,45,2070,45.85,Clear,True
2023-10-22,West Delhi,Classic Potato Samosa,125,15,1875,11.58,Clear,True
2023-10-22,West Delhi,Paneer Tikka Samosa,128,25,3200,20.94,Clear,False
2023-10-22,West Delhi,Spicy Chicken Samosa,253,30,7590,27.88,Clear,True
2023-10-22,West Delhi,Chocolate Fusion Samosa,31,45,1395,40.61,Rainy,False
2023-10-22,Noida,Classic Potato Samosa,230,15,3450,14.58,Rainy,False
2023-10-22,Noida,Paneer Tikka Samosa,253,25,6325,28.29,Rainy,False
2023-10-22,Noida,Spicy Chicken Samosa,147,30,4410,27.43,Clear,False
2023-10-22,Noida,Chocolate Fusion Samosa,6,45,270,42.09,Clear,False
2023-10-22,Gurugram,Classic Potato Samosa,121,15,1815,14.12,Clear,False
2023-10-22,Gurugram,Paneer Tikka Samosa,167,25,4175,21.47,Clear,False
2023-10-22,Gurugram,Spicy Chicken Samosa,115,30,3450,30.38,Clear,False
2023-10-22,Gurugram,Chocolate Fusion Samosa,11,45,495,46.5,Clear,False
2023-10-23,South Delhi,Classic Potato Samosa,159,15,2385,17.91,Clear,False
2023-10-23,South Delhi,Paneer Tikka Samosa,171,25,4275,25.76,Rainy,False
2023-10-23,South Delhi,Spicy Chicken Samosa,173,30,5190,27.82,Rainy,False
2023-10-23,South Delhi,Chocolate Fusion Samosa,41,45,1845,40.92,Clear,True
2023-10-23,North Delhi,Classic Potato Samosa,79,15,1185,18.21,Clear,False
2023-10-23,North Delhi,Paneer Tikka Samosa,71,25,1775,23.18,Clear,False
2023-10-23,North Delhi,Spicy Chicken Samosa,123,30,3690,25.53,Clear,False
2023-10-23,North Delhi,Chocolate Fusion Samosa,39,45,1755,43.02,Rainy,False
2023-10-23,West Delhi,Classic Potato Samosa,141,15,2115,16.14,Clear,False
